#
# Transition date estimate for oakridge2
#
# Site: oakridge2
# Veg Type: DB
# ROI ID Number: 0001
# Aggregation period: 1
# Year min: 2008
# Year max: 2015
# Final Processing Date: 2016-10-17
# Final Processing Time: 08:06:12
# Spline RMSE gcc_mean: 0.02917
# Spline RMSE gcc_50: 0.02979
# Spline RMSE gcc_75: 0.03125
# Spline RMSE gcc_90: 0.0369
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oakridge2,DB,0001,rising,gcc_90,2008-04-10,2008-04-16,2008-04-25,2008-04-07,2008-04-13,2008-04-19,2008-04-13,2008-04-19,2008-04-28,0.33652,0.34712,0.37211,0.33092,0.38636
oakridge2,DB,0001,rising,gcc_90,2009-04-05,2009-04-11,2009-04-23,2009-04-02,2009-04-08,2009-04-17,2009-04-08,2009-04-14,2009-04-26,0.34228,0.34813,0.36871,0.33732,0.379
oakridge2,DB,0001,rising,gcc_90,2010-04-02,2010-04-05,2010-04-14,2010-03-30,2010-04-02,2010-04-05,2010-04-05,2010-04-08,2010-04-17,0.3385,0.34527,0.37281,0.3326,0.37736
oakridge2,DB,0001,rising,gcc_90,2011-03-30,2011-04-05,2011-04-14,2011-03-24,2011-03-30,2011-04-08,2011-04-02,2011-04-08,2011-04-17,0.33846,0.34565,0.36487,0.33289,0.37282
oakridge2,DB,0001,rising,gcc_90,2012-03-17,2012-03-23,2012-03-29,2012-03-14,2012-03-20,2012-03-23,2012-03-20,2012-03-26,2012-04-01,0.3366,0.34894,0.36451,0.33234,0.37431
oakridge2,DB,0001,rising,gcc_90,2013-04-11,2013-04-14,2013-04-20,2013-04-08,2013-04-08,2013-04-14,2013-04-14,2013-04-17,2013-04-23,0.34511,0.3513,0.36507,0.33718,0.37197
oakridge2,DB,0001,rising,gcc_90,2014-04-08,2014-04-11,2014-04-20,2014-04-05,2014-04-08,2014-04-14,2014-04-11,2014-04-14,2014-04-23,0.34065,0.34541,0.36254,0.3362,0.36878
oakridge2,DB,0001,rising,gcc_90,2015-04-05,2015-04-08,2015-04-14,2015-04-02,2015-04-05,2015-04-08,2015-04-08,2015-04-11,2015-04-17,0.34172,0.34724,0.36015,0.33548,0.36792
oakridge2,DB,0001,rising,gcc_75,2008-04-10,2008-04-16,2008-04-25,2008-04-07,2008-04-13,2008-04-19,2008-04-13,2008-04-19,2008-04-28,0.33579,0.34648,0.37057,0.33044,0.38387
oakridge2,DB,0001,rising,gcc_75,2009-04-05,2009-04-14,2009-04-23,2009-04-02,2009-04-08,2009-04-17,2009-04-08,2009-04-17,2009-04-26,0.341,0.34984,0.36743,0.33644,0.37768
oakridge2,DB,0001,rising,gcc_75,2010-04-02,2010-04-05,2010-04-11,2010-03-30,2010-04-02,2010-04-05,2010-04-05,2010-04-08,2010-04-14,0.33825,0.345,0.36334,0.33186,0.37576
